2025-02-21 14:37:17 0 [Note] Starting MariaDB 10.4.32-MariaDB source revision c4143f909528e3fab0677a28631d10389354c491 as process 14248
2025-02-21 14:37:17 0 [Note] InnoDB: Mutexes and rw_locks use Windows interlocked functions
2025-02-21 14:37:17 0 [Note] InnoDB: Uses event mutexes
2025-02-21 14:37:17 0 [Note] InnoDB: Compressed tables use zlib 1.3
2025-02-21 14:37:17 0 [Note] InnoDB: Number of pools: 1
2025-02-21 14:37:17 0 [Note] InnoDB: Using SSE2 crc32 instructions
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=358] with future log sequence number 303142
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=220] with future log sequence number 303082
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=357] with future log sequence number 303082
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=219] with future log sequence number 303038
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=356] with future log sequence number 303038
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=218] with future log sequence number 302994
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=355] with future log sequence number 302994
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=217] with future log sequence number 302950
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=354] with future log sequence number 302950
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=216] with future log sequence number 302906
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=353] with future log sequence number 302906
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=215] with future log sequence number 302862
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=352] with future log sequence number 302862
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=214] with future log sequence number 302818
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=351] with future log sequence number 302818
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=213] with future log sequence number 302774
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=350] with future log sequence number 302774
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=212] with future log sequence number 302730
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=349] with future log sequence number 302730
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=211] with future log sequence number 302686
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=348] with future log sequence number 302686
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=210] with future log sequence number 302642
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=347] with future log sequence number 302642
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=209] with future log sequence number 302582
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=346] with future log sequence number 302582
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=208] with future log sequence number 302538
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=345] with future log sequence number 302538
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=207] with future log sequence number 302494
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=344] with future log sequence number 302494
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=206] with future log sequence number 302450
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=343] with future log sequence number 302450
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=205] with future log sequence number 302406
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=342] with future log sequence number 302406
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=204] with future log sequence number 302362
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=341] with future log sequence number 302362
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=203] with future log sequence number 302318
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=340] with future log sequence number 302318
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=202] with future log sequence number 302274
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=339] with future log sequence number 302274
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=201] with future log sequence number 302230
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=338] with future log sequence number 302230
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=200] with future log sequence number 302186
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=337] with future log sequence number 302186
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=199] with future log sequence number 302142
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=336] with future log sequence number 302142
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=198] with future log sequence number 302098
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=335] with future log sequence number 302098
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=197] with future log sequence number 302038
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=266] with future log sequence number 510140
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=402] with future log sequence number 510140
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=265] with future log sequence number 509913
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=401] with future log sequence number 509913
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=218] with future log sequence number 327485
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=206] with future log sequence number 326760
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=205] with future log sequence number 326716
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=204] with future log sequence number 326672
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=203] with future log sequence number 326612
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=202] with future log sequence number 326568
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=201] with future log sequence number 326524
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=200] with future log sequence number 326480
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=199] with future log sequence number 326436
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=198] with future log sequence number 326392
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=334] with future log sequence number 326348
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=197] with future log sequence number 326348
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=217] with future log sequence number 327260
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=354] with future log sequence number 327260
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=216] with future log sequence number 327216
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=353] with future log sequence number 327216
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=215] with future log sequence number 327156
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=246] with future log sequence number 341165
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=245] with future log sequence number 341121
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=244] with future log sequence number 341077
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=242] with future log sequence number 341033
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=259] with future log sequence number 348232
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=395] with future log sequence number 348232
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=258] with future log sequence number 348188
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=394] with future log sequence number 348188
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=257] with future log sequence number 348128
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=393] with future log sequence number 348128
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=256] with future log sequence number 348084
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=392] with future log sequence number 348084
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=255] with future log sequence number 348040
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=391] with future log sequence number 348040
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=254] with future log sequence number 347996
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=390] with future log sequence number 347996
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=253] with future log sequence number 347952
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=372] with future log sequence number 347952
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=252] with future log sequence number 347908
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=389] with future log sequence number 347908
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=251] with future log sequence number 347864
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=388] with future log sequence number 347864
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=250] with future log sequence number 347820
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=371] with future log sequence number 347820
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=249] with future log sequence number 347776
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=370] with future log sequence number 347776
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=16, page number=3] with future log sequence number 355905
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=2, page number=3] with future log sequence number 355683
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=1, page number=3] with future log sequence number 355663
2025-02-21 14:37:17 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=32, page number=3] with future log sequence number 356120
2025-02-21 14:37:17 0 [ERROR] InnoDB: Page [page id: space=0, page number=7] log sequence number 303941 is in the future! Current system log sequence number 300306.
2025-02-21 14:37:17 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-02-21 14:37:17 0 [ERROR] InnoDB: Page [page id: space=0, page number=11] log sequence number 306086 is in the future! Current system log sequence number 300306.
2025-02-21 14:37:17 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-02-21 14:37:17 0 [ERROR] InnoDB: Page [page id: space=0, page number=6] log sequence number 625835 is in the future! Current system log sequence number 300306.
2025-02-21 14:37:17 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-02-21 14:37:17 0 [ERROR] InnoDB: Page [page id: space=0, page number=301] log sequence number 625835 is in the future! Current system log sequence number 300306.
2025-02-21 14:37:17 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-02-21 14:37:17 0 [ERROR] InnoDB: Page [page id: space=0, page number=45] log sequence number 625874 is in the future! Current system log sequence number 300306.
2025-02-21 14:37:17 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-02-21 14:37:17 0 [ERROR] InnoDB: Page [page id: space=0, page number=306] log sequence number 625874 is in the future! Current system log sequence number 300306.
2025-02-21 14:37:17 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-02-21 14:37:17 0 [ERROR] InnoDB: Page [page id: space=0, page number=46] log sequence number 625913 is in the future! Current system log sequence number 300306.
2025-02-21 14:37:17 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-02-21 14:37:17 0 [ERROR] InnoDB: Page [page id: space=0, page number=309] log sequence number 625913 is in the future! Current system log sequence number 300306.
2025-02-21 14:37:17 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-02-21 14:37:17 0 [ERROR] InnoDB: Page [page id: space=0, page number=47] log sequence number 626791 is in the future! Current system log sequence number 300306.
2025-02-21 14:37:17 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-02-21 14:37:17 0 [ERROR] InnoDB: Page [page id: space=0, page number=311] log sequence number 626791 is in the future! Current system log sequence number 300306.
2025-02-21 14:37:17 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-02-21 14:37:17 0 [ERROR] InnoDB: Page [page id: space=0, page number=48] log sequence number 301811 is in the future! Current system log sequence number 300306.
2025-02-21 14:37:17 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-02-21 14:37:17 0 [ERROR] InnoDB: Page [page id: space=0, page number=312] log sequence number 301811 is in the future! Current system log sequence number 300306.
2025-02-21 14:37:17 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-02-21 14:37:17 0 [ERROR] InnoDB: Page [page id: space=0, page number=49] log sequence number 541531 is in the future! Current system log sequence number 300306.
2025-02-21 14:37:17 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-02-21 14:37:17 0 [ERROR] InnoDB: Page [page id: space=0, page number=313] log sequence number 541531 is in the future! Current system log sequence number 300306.
2025-02-21 14:37:17 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-02-21 14:37:17 0 [ERROR] InnoDB: Page [page id: space=0, page number=50] log sequence number 541570 is in the future! Current system log sequence number 300306.
2025-02-21 14:37:17 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-02-21 14:37:17 0 [ERROR] InnoDB: Page [page id: space=0, page number=314] log sequence number 541570 is in the future! Current system log sequence number 300306.
2025-02-21 14:37:17 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-02-21 14:37:17 0 [ERROR] InnoDB: Page [page id: space=0, page number=51] log sequence number 541609 is in the future! Current system log sequence number 300306.
2025-02-21 14:37:17 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-02-21 14:37:17 0 [ERROR] InnoDB: Page [page id: space=0, page number=315] log sequence number 541609 is in the future! Current system log sequence number 300306.
2025-02-21 14:37:17 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-02-21 14:37:17 0 [ERROR] InnoDB: Page [page id: space=0, page number=52] log sequence number 541648 is in the future! Current system log sequence number 300306.
2025-02-21 14:37:17 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-02-21 14:37:17 0 [ERROR] InnoDB: Page [page id: space=0, page number=316] log sequence number 541648 is in the future! Current system log sequence number 300306.
2025-02-21 14:37:17 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-02-21 14:37:17 0 [ERROR] InnoDB: Page [page id: space=0, page number=53] log sequence number 541687 is in the future! Current system log sequence number 300306.
2025-02-21 14:37:17 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-02-21 14:37:17 0 [ERROR] InnoDB: Page [page id: space=0, page number=317] log sequence number 541687 is in the future! Current system log sequence number 300306.
2025-02-21 14:37:17 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-02-21 14:37:17 0 [ERROR] InnoDB: Page [page id: space=0, page number=54] log sequence number 541742 is in the future! Current system log sequence number 300306.
2025-02-21 14:37:17 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-02-21 14:37:17 0 [ERROR] InnoDB: Page [page id: space=0, page number=318] log sequence number 541742 is in the future! Current system log sequence number 300306.
2025-02-21 14:37:17 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-02-21 14:37:17 0 [ERROR] InnoDB: Page [page id: space=0, page number=55] log sequence number 541781 is in the future! Current system log sequence number 300306.
2025-02-21 14:37:17 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-02-21 14:37:17 0 [ERROR] InnoDB: Page [page id: space=0, page number=319] log sequence number 541781 is in the future! Current system log sequence number 300306.
2025-02-21 14:37:17 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-02-21 14:37:17 0 [ERROR] InnoDB: Page [page id: space=0, page number=56] log sequence number 541820 is in the future! Current system log sequence number 300306.
2025-02-21 14:37:17 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-02-21 14:37:17 0 [ERROR] InnoDB: Page [page id: space=0, page number=320] log sequence number 541820 is in the future! Current system log sequence number 300306.
2025-02-21 14:37:17 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-02-21 14:37:17 0 [ERROR] InnoDB: Page [page id: space=0, page number=57] log sequence number 541859 is in the future! Current system log sequence number 300306.
2025-02-21 14:37:17 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-02-21 14:37:17 0 [ERROR] InnoDB: Page [page id: space=0, page number=321] log sequence number 541859 is in the future! Current system log sequence number 300306.
2025-02-21 14:37:17 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2025-02-21 14:37:17 0 [ERROR] InnoDB: Page [page id: space=0, page number=58] log sequence number 541898 is in the future! Current system log sequence number 300306.
